ID_TERRITORIO,CODIGO,ID_NIVEL_TERRITORIAL,DESCRIPCION,ID_TERRITORIO_PADRE,PATH_DESCRIPCION,PATH_ID,PATH_CODIGO,NOMECLATURA,PATH_NOMECLATURA
1074,55,5,"SAN BARTOLOMÉ",208,"ECUADOR AZUAY SIGSIG SAN BARTOLOMÉ","1,2,208,1074","593 01 09 55",SAN,"EC AZU SIG SAN"
1075,56,5,"SAN JOSÉ DE RARANGA",208,"ECUADOR AZUAY SIGSIG SAN JOSÉ DE RARANGA","1,2,208,1075","593 01 09 56",SAN,"EC AZU SIG SAN"
1076,50,8,"SAN FELIPE DE OÑA CABECERA CANTONAL",209,"ECUADOR AZUAY OÑA SAN FELIPE DE OÑA CABECERA CANTONAL","1,2,209,1076","593 01 10 50",SAN,"EC AZU OÑA SAN"
1077,51,5,SUSUDEL,209,"ECUADOR AZUAY OÑA SUSUDEL","1,2,209,1077","593 01 10 51",SUS,"EC AZU OÑA SUS"
1078,50,8,"CHORDELEG, CABECERA CANTONAL",210,"ECUADOR AZUAY CHORDELEG CHORDELEG, CABECERA CANTONAL","1,2,210,1078","593 01 11 50",CHO,"EC AZU CHO CHO"
1079,51,5,PRINCIPAL,210,"ECUADOR AZUAY CHORDELEG PRINCIPAL","1,2,210,1079","593 01 11 51",PRI,"EC AZU CHO PRI"
1080,52,5,"LA UNIÓN",210,"ECUADOR AZUAY CHORDELEG LA UNIÓN","1,2,210,1080","593 01 11 52",LAU,"EC AZU CHO LAU"
1081,53,5,"LUIS GALARZA ORELLANA (CAB.EN DELEGSOL) ",210,"ECUADOR AZUAY CHORDELEG LUIS GALARZA ORELLANA (CAB.EN DELEGSOL) ","1,2,210,1081","593 01 11 53",LUI,"EC AZU CHO LUI"
1082,54,5,"SAN MARTÍN DE PUZHIO",210,"ECUADOR AZUAY CHORDELEG SAN MARTÍN DE PUZHIO","1,2,210,1082","593 01 11 54",SAN,"EC AZU CHO SAN"
1083,50,8,"EL PAN, CABECERA CANTONAL",211,"ECUADOR AZUAY EL PAN EL PAN, CABECERA CANTONAL","1,2,211,1083","593 01 12 50",ELP,"EC AZU EPA ELP"
1084,53,5,"SAN VICENTE",211,"ECUADOR AZUAY EL PAN SAN VICENTE","1,2,211,1084","593 01 12 53",SAN,"EC AZU EPA SAN"
1085,50,8,"SEVILLA DE ORO, CABECERA CANTONAL",212,"ECUADOR AZUAY SEVILLA DE ORO SEVILLA DE ORO, CABECERA CANTONAL","1,2,212,1085","593 01 13 50",SEV,"EC AZU SDO SEV"
1086,51,5,AMALUZA,212,"ECUADOR AZUAY SEVILLA DE ORO AMALUZA","1,2,212,1086","593 01 13 51",AMA,"EC AZU SDO AMA"
1087,52,5,PALMAS,212,"ECUADOR AZUAY SEVILLA DE ORO PALMAS","1,2,212,1087","593 01 13 52",PAL,"EC AZU SDO PAL"
1088,50,8,"GUACHAPALA, CABECERA CANTONAL",213,"ECUADOR AZUAY GUACHAPALA GUACHAPALA, CABECERA CANTONAL","1,2,213,1088","593 01 14 50",GUA,"EC AZU GUA GUA"
1089,50,8,"CAMILO PONCE ENRÍQUEZ, CABECERA CANTONAL",214,"ECUADOR AZUAY CAMILO PONCE ENRÍQUEZ CAMILO PONCE ENRÍQUEZ, CABECERA CANTONAL","1,2,214,1089","593 01 15 50",CAM,"EC AZU CPE CAM"
1090,50,8,"GUARANDA, CABECERA CANTONAL Y CAPITAL PROVINCIAL",250,"ECUADOR BOLIVAR GUARANDA GUARANDA, CABECERA CANTONAL Y CAPITAL PROVINCIAL","1,3,250,1090","593 02 01 50",GUA,"EC BOL GUA GUA"
1091,01,4,"ÁNGEL POLIBIO CHÁVES",250,"ECUADOR BOLIVAR GUARANDA ÁNGEL POLIBIO CHÁVES","1,3,250,1091","593 02 01 01",ÁNG,"EC BOL GUA ÁNG"
1092,02,4,"GABRIEL IGNACIO VEINTIMILLA",250,"ECUADOR BOLIVAR GUARANDA GABRIEL IGNACIO VEINTIMILLA","1,3,250,1092","593 02 01 02",GAB,"EC BOL GUA GAB"
1093,03,4,GUANUJO,250,"ECUADOR BOLIVAR GUARANDA GUANUJO","1,3,250,1093","593 02 01 03",GUA,"EC BOL GUA GUA"
1094,51,5,"FACUNDO VELA",250,"ECUADOR BOLIVAR GUARANDA FACUNDO VELA","1,3,250,1094","593 02 01 51",FAC,"EC BOL GUA FAC"
1095,53,5,"JULIO E. MORENO (CATANAHUÁN GRANDE)",250,"ECUADOR BOLIVAR GUARANDA JULIO E. MORENO (CATANAHUÁN GRANDE)","1,3,250,1095","593 02 01 53",JUL,"EC BOL GUA JUL"
1096,55,5,SALINAS,250,"ECUADOR BOLIVAR GUARANDA SALINAS","1,3,250,1096","593 02 01 55",SAL,"EC BOL GUA SAL"
1097,56,5,"SAN LORENZO",250,"ECUADOR BOLIVAR GUARANDA SAN LORENZO","1,3,250,1097","593 02 01 56",SAN,"EC BOL GUA SAN"
1098,57,5,"SAN SIMÓN (YACOTO)",250,"ECUADOR BOLIVAR GUARANDA SAN SIMÓN (YACOTO)","1,3,250,1098","593 02 01 57",SAN,"EC BOL GUA SAN"
1099,58,5,"SANTA FÉ (SANTA FÉ)",250,"ECUADOR BOLIVAR GUARANDA SANTA FÉ (SANTA FÉ)","1,3,250,1099","593 02 01 58",SAN,"EC BOL GUA SAN"
1100,59,5,SIMIÁTUG,250,"ECUADOR BOLIVAR GUARANDA SIMIÁTUG","1,3,250,1100","593 02 01 59",SIM,"EC BOL GUA SIM"
1101,60,5,"SAN LUIS DE PAMBIL",250,"ECUADOR BOLIVAR GUARANDA SAN LUIS DE PAMBIL","1,3,250,1101","593 02 01 60",SAN,"EC BOL GUA SAN"
1102,50,8,"CHILLANES, CABECERA CANTONAL",251,"ECUADOR BOLIVAR CHILLANES CHILLANES, CABECERA CANTONAL","1,3,251,1102","593 02 02 50",CHI,"EC BOL CLL CHI"
1103,51,5,"SAN JOSÉ DEL TAMBO (TAMBOPAMBA)",251,"ECUADOR BOLIVAR CHILLANES SAN JOSÉ DEL TAMBO (TAMBOPAMBA)","1,3,251,1103","593 02 02 51",SAN,"EC BOL CLL SAN"
1104,50,8,"SAN JOSÉ DE CHIMBO, CABECERA CANTONAL",252,"ECUADOR BOLIVAR CHIMBO SAN JOSÉ DE CHIMBO, CABECERA CANTONAL","1,3,252,1104","593 02 03 50",SAN,"EC BOL CMB SAN"
1105,51,5,"ASUNCIÓN (ASANCOTO) ",252,"ECUADOR BOLIVAR CHIMBO ASUNCIÓN (ASANCOTO) ","1,3,252,1105","593 02 03 51",ASU,"EC BOL CMB ASU"
1106,54,5,"SAN SEBASTIÁN",252,"ECUADOR BOLIVAR CHIMBO SAN SEBASTIÁN","1,3,252,1106","593 02 03 54",SAN,"EC BOL CMB SAN"
1107,55,5,TELIMBELA,252,"ECUADOR BOLIVAR CHIMBO TELIMBELA","1,3,252,1107","593 02 03 55",TEL,"EC BOL CMB TEL"
1108,53,5,"MAGDALENA (CHAPACOTO)",252,"ECUADOR BOLIVAR CHIMBO MAGDALENA (CHAPACOTO)","1,3,252,1108","593 02 03 53",MAG,"EC BOL CMB MAG"
1109,50,8,"ECHEANDÍA, CABECERA CANTONAL",253,"ECUADOR BOLIVAR ECHEANDÍA ECHEANDÍA, CABECERA CANTONAL","1,3,253,1109","593 02 04 50",ECH,"EC BOL ECH ECH"
1110,50,8,"SAN MIGUEL, CABECERA CANTONAL",254,"ECUADOR BOLIVAR SAN MIGUEL SAN MIGUEL, CABECERA CANTONAL","1,3,254,1110","593 02 05 50",SAN,"EC BOL SMI SAN"
1111,51,5,BALSAPAMBA,254,"ECUADOR BOLIVAR SAN MIGUEL BALSAPAMBA","1,3,254,1111","593 02 05 51",BAL,"EC BOL SMI BAL"
1112,52,5,BILOVÁN,254,"ECUADOR BOLIVAR SAN MIGUEL BILOVÁN","1,3,254,1112","593 02 05 52",BIL,"EC BOL SMI BIL"
1113,53,5,"RÉGULO DE MORA",254,"ECUADOR BOLIVAR SAN MIGUEL RÉGULO DE MORA","1,3,254,1113","593 02 05 53",RÉG,"EC BOL SMI RÉG"
1114,54,5,"SAN PABLO  (SAN PABLO DE ATENAS)",254,"ECUADOR BOLIVAR SAN MIGUEL SAN PABLO  (SAN PABLO DE ATENAS)","1,3,254,1114","593 02 05 54",SAN,"EC BOL SMI SAN"
1115,55,5,SANTIAGO,254,"ECUADOR BOLIVAR SAN MIGUEL SANTIAGO","1,3,254,1115","593 02 05 55",SAN,"EC BOL SMI SAN"
1116,56,5,"SAN VICENTE",254,"ECUADOR BOLIVAR SAN MIGUEL SAN VICENTE","1,3,254,1116","593 02 05 56",SAN,"EC BOL SMI SAN"
1117,50,8,"CALUMA, CABECERA CANTONAL",255,"ECUADOR BOLIVAR CALUMA CALUMA, CABECERA CANTONAL","1,3,255,1117","593 02 06 50",CAL,"EC BOL CAL CAL"
1118,50,8,"LAS NAVES, CABECERA CANTONAL",256,"ECUADOR BOLIVAR LAS NAVES LAS NAVES, CABECERA CANTONAL","1,3,256,1118","593 02 07 50",LAS,"EC BOL LNA LAS"
1119,01,4,"LAS MERCEDES",256,"ECUADOR BOLIVAR LAS NAVES LAS MERCEDES","1,3,256,1119","593 02 07 01",LAS,"EC BOL LNA LAS"
1120,02,4,"LAS NAVES",256,"ECUADOR BOLIVAR LAS NAVES LAS NAVES","1,3,256,1120","593 02 07 02",LAS,"EC BOL LNA LAS"
1121,50,8,"AZOGUES, CABECERA CANTONAL Y CAPITAL PROVINCIAL",300,"ECUADOR CAÑAR AZOGUES AZOGUES, CABECERA CANTONAL Y CAPITAL PROVINCIAL","1,4,300,1121","593 03 01 50",AZO,"EC CAÑ AZO AZO"
1122,01,4,"AURELIO BAYAS MARTÍNEZ",300,"ECUADOR CAÑAR AZOGUES AURELIO BAYAS MARTÍNEZ","1,4,300,1122","593 03 01 01",AUR,"EC CAÑ AZO AUR"
1123,02,4,AZOGUES,300,"ECUADOR CAÑAR AZOGUES AZOGUES","1,4,300,1123","593 03 01 02",AZO,"EC CAÑ AZO AZO"
1124,03,4,BORRERO,300,"ECUADOR CAÑAR AZOGUES BORRERO","1,4,300,1124","593 03 01 03",BOR,"EC CAÑ AZO BOR"
1125,04,4,"SAN FRANCISCO",300,"ECUADOR CAÑAR AZOGUES SAN FRANCISCO","1,4,300,1125","593 03 01 04",SAN,"EC CAÑ AZO SAN"
1126,51,5,COJITAMBO,300,"ECUADOR CAÑAR AZOGUES COJITAMBO","1,4,300,1126","593 03 01 51",COJ,"EC CAÑ AZO COJ"
1127,53,5,GUAPÁN,300,"ECUADOR CAÑAR AZOGUES GUAPÁN","1,4,300,1127","593 03 01 53",GUA,"EC CAÑ AZO GUA"
1128,54,5,"JAVIER LOYOLA (CHUQUIPATA) ",300,"ECUADOR CAÑAR AZOGUES JAVIER LOYOLA (CHUQUIPATA) ","1,4,300,1128","593 03 01 54",JAV,"EC CAÑ AZO JAV"
1129,55,5,"LUIS CORDERO",300,"ECUADOR CAÑAR AZOGUES LUIS CORDERO","1,4,300,1129","593 03 01 55",LUI,"EC CAÑ AZO LUI"
1130,56,5,PINDILIG,300,"ECUADOR CAÑAR AZOGUES PINDILIG","1,4,300,1130","593 03 01 56",PIN,"EC CAÑ AZO PIN"
1131,57,5,RIVERA,300,"ECUADOR CAÑAR AZOGUES RIVERA","1,4,300,1131","593 03 01 57",RIV,"EC CAÑ AZO RIV"
1132,58,5,"SAN MIGUEL",300,"ECUADOR CAÑAR AZOGUES SAN MIGUEL","1,4,300,1132","593 03 01 58",SAN,"EC CAÑ AZO SAN"
1133,60,5,TADAY,300,"ECUADOR CAÑAR AZOGUES TADAY","1,4,300,1133","593 03 01 60",TAD,"EC CAÑ AZO TAD"
1134,50,8,"BIBLIÁN, CABECERA CANTONAL",301,"ECUADOR CAÑAR BIBLIÁN BIBLIÁN, CABECERA CANTONAL","1,4,301,1134","593 03 02 50",BIB,"EC CAÑ BIB BIB"
1135,51,5,"NAZÓN (CAB. EN PAMPA DE DOMÍNGUEZ)",301,"ECUADOR CAÑAR BIBLIÁN NAZÓN (CAB. EN PAMPA DE DOMÍNGUEZ)","1,4,301,1135","593 03 02 51",NAZ,"EC CAÑ BIB NAZ"
1136,52,5,"SAN FRANCISCO DE SAGEO",301,"ECUADOR CAÑAR BIBLIÁN SAN FRANCISCO DE SAGEO","1,4,301,1136","593 03 02 52",SAN,"EC CAÑ BIB SAN"
1137,53,5,TURUPAMBA,301,"ECUADOR CAÑAR BIBLIÁN TURUPAMBA","1,4,301,1137","593 03 02 53",TUR,"EC CAÑ BIB TUR"
1138,54,5,JERUSALÉN,301,"ECUADOR CAÑAR BIBLIÁN JERUSALÉN","1,4,301,1138","593 03 02 54",JER,"EC CAÑ BIB JER"
1139,50,8,"CAÑAR, CABECERA CANTONAL",302,"ECUADOR CAÑAR CAÑAR CAÑAR, CABECERA CANTONAL","1,4,302,1139","593 03 03 50",CAÑ,"EC CAÑ CAÑ CAÑ"
1140,51,5,CHONTAMARCA,302,"ECUADOR CAÑAR CAÑAR CHONTAMARCA","1,4,302,1140","593 03 03 51",CHO,"EC CAÑ CAÑ CHO"
1141,52,5,CHOROCOPTE,302,"ECUADOR CAÑAR CAÑAR CHOROCOPTE","1,4,302,1141","593 03 03 52",CHO,"EC CAÑ CAÑ CHO"
1142,53,5,"GENERAL MORALES (SOCARTE) ",302,"ECUADOR CAÑAR CAÑAR GENERAL MORALES (SOCARTE) ","1,4,302,1142","593 03 03 53",GEN,"EC CAÑ CAÑ GEN"
1143,54,5,GUALLETURO,302,"ECUADOR CAÑAR CAÑAR GUALLETURO","1,4,302,1143","593 03 03 54",GUA,"EC CAÑ CAÑ GUA"
1144,55,5,"HONORATO VÁSQUEZ (TAMBO VIEJO) ",302,"ECUADOR CAÑAR CAÑAR HONORATO VÁSQUEZ (TAMBO VIEJO) ","1,4,302,1144","593 03 03 55",HON,"EC CAÑ CAÑ HON"
1145,56,5,INGAPIRCA,302,"ECUADOR CAÑAR CAÑAR INGAPIRCA","1,4,302,1145","593 03 03 56",ING,"EC CAÑ CAÑ ING"
1146,57,5,JUNCAL,302,"ECUADOR CAÑAR CAÑAR JUNCAL","1,4,302,1146","593 03 03 57",JUN,"EC CAÑ CAÑ JUN"
1147,58,5,"SAN ANTONIO",302,"ECUADOR CAÑAR CAÑAR SAN ANTONIO","1,4,302,1147","593 03 03 58",SAN,"EC CAÑ CAÑ SAN"
1148,61,5,ZHUD,302,"ECUADOR CAÑAR CAÑAR ZHUD","1,4,302,1148","593 03 03 61",ZHU,"EC CAÑ CAÑ ZHU"
1149,62,5,VENTURA,302,"ECUADOR CAÑAR CAÑAR VENTURA","1,4,302,1149","593 03 03 62",VEN,"EC CAÑ CAÑ VEN"
1150,63,5,DUCUR,302,"ECUADOR CAÑAR CAÑAR DUCUR","1,4,302,1150","593 03 03 63",DUC,"EC CAÑ CAÑ DUC"
1151,50,8,"LA TRONCAL, CABECERA CANTONAL",303,"ECUADOR CAÑAR LA TRONCAL LA TRONCAL, CABECERA CANTONAL","1,4,303,1151","593 03 04 50",LAT,"EC CAÑ LTR LAT"
1152,51,5,"MANUEL J. CALLE",303,"ECUADOR CAÑAR LA TRONCAL MANUEL J. CALLE","1,4,303,1152","593 03 04 51",MAN,"EC CAÑ LTR MAN"
1153,52,5,"PANCHO NEGRO",303,"ECUADOR CAÑAR LA TRONCAL PANCHO NEGRO","1,4,303,1153","593 03 04 52",PAN,"EC CAÑ LTR PAN"
1154,50,8,"EL TAMBO, CABECERA CANTONAL",304,"ECUADOR CAÑAR EL TAMBO EL TAMBO, CABECERA CANTONAL","1,4,304,1154","593 03 05 50",ELT,"EC CAÑ ETA ELT"
1155,50,8,"DÉLEG, CABECERA CANTONAL ",305,"ECUADOR CAÑAR DÉELEG DÉLEG, CABECERA CANTONAL ","1,4,305,1155","593 03 06 50",DÉL,"EC CAÑ DEE DÉL"
1156,51,5,SOLANO,305,"ECUADOR CAÑAR DÉELEG SOLANO","1,4,305,1156","593 03 06 51",SOL,"EC CAÑ DEE SOL"
1157,50,8,"SUSCAL, CABECERA CANTONAL",306,"ECUADOR CAÑAR SUSCAL SUSCAL, CABECERA CANTONAL","1,4,306,1157","593 03 07 50",SUS,"EC CAÑ SUS SUS"
1158,50,8,"RIOBAMBA, CABECERA CANTONAL Y CAPITAL PROVINCIAL",350,"ECUADOR CHIMBORAZO RIOBAMBA RIOBAMBA, CABECERA CANTONAL Y CAPITAL PROVINCIAL","1,7,350,1158","593 06 01 50",RIO,"EC CHI RIO RIO"
1159,01,4,LIZARZABURU,350,"ECUADOR CHIMBORAZO RIOBAMBA LIZARZABURU","1,7,350,1159","593 06 01 01",LIZ,"EC CHI RIO LIZ"
1160,02,4,MALDONADO,350,"ECUADOR CHIMBORAZO RIOBAMBA MALDONADO","1,7,350,1160","593 06 01 02",MAL,"EC CHI RIO MAL"
